# rlawt per-frame CSV, CLOCK_MONOTONIC ns / microseconds
# mkcur_cumulative is the per-window makeCurrent counter — diff rows for per-frame
frame,t_post_swap_ns,swap_us,gap_us,finish_us,xsync_us,gpu_us,mkcur_cumulative
3977,233622601378230,31157,10301,0,0,0,0
3978,233622638222538,27672,9171,0,0,0,0
3979,233622677976615,28886,10867,0,0,0,0
3980,233622717090769,28185,10928,0,0,0,0
3981,233622756393923,28140,11162,0,0,0,0
3982,233622792935153,26505,10035,0,0,0,0
3983,233622831946846,27369,11642,0,0,0,0
3984,233622870356692,26546,11863,0,0,0,0
3985,233622909020692,27985,10678,0,0,0,0
3986,233622949976615,30437,10518,0,0,0,0
3987,233622992774846,30747,12050,0,0,0,0
3988,233623034152307,28949,12429,0,0,0,0
3989,233623072515076,28071,10291,0,0,0,0
3990,233623107929230,26438,8976,0,0,0,0
3991,233623148339076,28948,11461,0,0,0,0
3992,233623188242538,27762,12140,0,0,0,0
3993,233623226509846,26680,11587,0,0,0,0
3994,233623265143384,27139,11494,0,0,0,0
3995,233623305145615,29170,10831,0,0,0,0
3996,233623346149923,28458,12546,0,0,0,0
3997,233623384990538,28469,10371,0,0,0,0
3998,233623422366153,27424,9951,0,0,0,0
3999,233623461005307,27404,11234,0,0,0,0
4000,233623502042538,28918,12118,0,0,0,0
4001,233623540285923,28141,10101,0,0,0,0
4002,233623582063153,30768,11008,0,0,0,0
4003,233623619358846,26893,10402,0,0,0,0
4004,233623658287692,28212,10716,0,0,0,0
4005,233623700107461,29012,12807,0,0,0,0
4006,233623741494461,29723,11663,0,0,0,0
4007,233623783419076,28037,13887,0,0,0,0
4008,233623824828076,29782,11626,0,0,0,0
4009,233623866513230,28190,13494,0,0,0,0
4010,233623905316076,27018,11784,0,0,0,0
4011,233623946241923,27842,13083,0,0,0,0
4012,233623983973615,28041,9690,0,0,0,0
4013,233624026621923,30983,11665,0,0,0,0
4014,233624074663692,33603,14438,0,0,0,0
4015,233624117334461,30351,12319,0,0,0,0
4016,233624159186846,30071,11780,0,0,0,0
4017,233624197279076,27464,10627,0,0,0,0
4018,233624241626846,32956,11391,0,0,0,0
4019,233624285584307,30363,13593,0,0,0,0
4020,233624323561538,27793,10183,0,0,0,0
4021,233624370106769,35926,10618,0,0,0,0
4022,233624417900076,34825,12968,0,0,0,0
4023,233624462095692,29031,15164,0,0,0,0
4024,233624500081230,28315,9670,0,0,0,0
4025,233624540765307,29576,11108,0,0,0,0
4026,233624591999461,36160,15073,0,0,0,0
4027,233624649496615,40864,16632,0,0,0,0
4028,233624690652384,27834,13320,0,0,0,0
4029,233624732109000,29007,12449,0,0,0,0
4030,233624774550538,31565,10876,0,0,0,0
4031,233624817673000,28422,14699,0,0,0,0
4032,233624859651692,30358,11620,0,0,0,0
4033,233624902669923,28389,14629,0,0,0,0
4034,233624940774846,27680,10424,0,0,0,0
4035,233624976761615,26736,9249,0,0,0,0
4036,233625015092077,27709,10621,0,0,0,0
4037,233625056161846,27978,13091,0,0,0,0
4038,233625094591769,27993,10436,0,0,0,0
4039,233625132253846,27784,9877,0,0,0,0
4040,233625168980307,28154,8572,0,0,0,0
4041,233625210057846,28532,12544,0,0,0,0
4042,233625251020384,28397,12565,0,0,0,0
4043,233625293574230,28445,14107,0,0,0,0
4044,233625340114538,30108,16431,0,0,0,0
4045,233625383567461,28366,15086,0,0,0,0
4046,233625423375461,28962,10845,0,0,0,0
4047,233625465738538,28848,13514,0,0,0,0
4048,233625502689615,26908,10042,0,0,0,0
4049,233625539425615,27184,9551,0,0,0,0
4050,233625575876923,26015,10435,0,0,0,0
4051,233625613124923,27279,9968,0,0,0,0
4052,233625652398538,28270,11002,0,0,0,0
4053,233625689997538,27988,9610,0,0,0,0
4054,233625728910230,26723,12189,0,0,0,0
4055,233625769861230,28732,12218,0,0,0,0
4056,233625808522461,27318,11342,0,0,0,0
4057,233625848066846,27323,12221,0,0,0,0
4058,233625886642461,26998,11577,0,0,0,0
4059,233625923073615,26485,9945,0,0,0,0
4060,233625961246154,27712,10459,0,0,0,0
4061,233625999875769,28013,10615,0,0,0,0
4062,233626037709538,27361,10473,0,0,0,0
4063,233626074921230,26379,10831,0,0,0,0
4064,233626115157538,28351,11884,0,0,0,0
4065,233626150822461,24322,11342,0,0,0,0
4066,233626189294461,29013,9458,0,0,0,0
4067,233626227488692,26810,11383,0,0,0,0
4068,233626267382846,29184,10709,0,0,0,0
4069,233626307905846,27503,13019,0,0,0,0
4070,233626347001307,26555,12540,0,0,0,0
4071,233626385626154,27178,11446,0,0,0,0
4072,233626423797615,28011,10159,0,0,0,0
4073,233626464920615,27631,13491,0,0,0,0
4074,233626502275461,27216,10138,0,0,0,0
4075,233626540440307,28954,9210,0,0,0,0
4076,233626579527461,28099,10987,0,0,0,0
4077,233626618723461,28446,10749,0,0,0,0
4078,233626656826154,27504,10597,0,0,0,0
4079,233626700308077,31558,11923,0,0,0,0
4080,233626740069307,26804,12956,0,0,0,0
4081,233626776744077,27446,9228,0,0,0,0
4082,233626817970461,29403,11822,0,0,0,0
4083,233626855805538,26615,11219,0,0,0,0
4084,233626892525307,27116,9603,0,0,0,0
4085,233626930684077,27427,10731,0,0,0,0
4086,233626968810461,28318,9807,0,0,0,0
4087,233627006300077,27260,10230,0,0,0,0
4088,233627044326461,27141,10885,0,0,0,0
4089,233627085156692,29052,11777,0,0,0,0
4090,233627124877615,28252,11468,0,0,0,0
4091,233627165417846,28935,11604,0,0,0,0
4092,233627203134231,26880,10836,0,0,0,0
4093,233627243193615,28317,11742,0,0,0,0
4094,233627281266461,27281,10791,0,0,0,0
4095,233627322669923,28562,12840,0,0,0,0
4096,233627362131769,28338,11123,0,0,0,0
4097,233627398559692,26820,9607,0,0,0,0
4098,233627436613231,26317,11736,0,0,0,0
4099,233627475060000,27801,10644,0,0,0,0
4100,233627516117000,29042,12014,0,0,0,0
4101,233627553489000,27298,10073,0,0,0,0
4102,233627593861846,26590,13782,0,0,0,0
4103,233627633148384,28453,10832,0,0,0,0
4104,233627674507692,27482,13876,0,0,0,0
4105,233627715924615,30328,11088,0,0,0,0
4106,233627756221307,30009,10287,0,0,0,0
4107,233627794767384,26691,11855,0,0,0,0
4108,233627834982461,29698,10516,0,0,0,0
4109,233627873558538,27461,11114,0,0,0,0
4110,233627915812000,29600,12653,0,0,0,0
4111,233627957075769,29713,11550,0,0,0,0
4112,233627995759154,27880,10803,0,0,0,0
4113,233628035196615,27514,11923,0,0,0,0
4114,233628071686461,25739,10750,0,0,0,0
4115,233628109065615,28096,9283,0,0,0,0
4116,233628147859692,28492,10301,0,0,0,0
4117,233628185804000,26896,11047,0,0,0,0
4118,233628229192000,29568,13820,0,0,0,0
4119,233628269256077,28244,11819,0,0,0,0
4120,233628306961615,27642,10063,0,0,0,0
4121,233628347607461,27977,12668,0,0,0,0
4122,233628385219154,27207,10404,0,0,0,0
4123,233628424883769,28521,11142,0,0,0,0
4124,233628466710461,29510,12316,0,0,0,0
4125,233628506615077,27872,12032,0,0,0,0
4126,233628545651461,27478,11557,0,0,0,0
4127,233628586360692,28247,12461,0,0,0,0
4128,233628623564077,27403,9800,0,0,0,0
4129,233628658947154,24778,10604,0,0,0,0
4130,233628699156923,27999,12210,0,0,0,0
4131,233628739916615,28709,12050,0,0,0,0
4132,233628776057000,26120,10020,0,0,0,0
4133,233628815963077,27783,12122,0,0,0,0
4134,233628858763461,28980,13819,0,0,0,0
4135,233628898832923,27504,12564,0,0,0,0
4136,233628940536077,31097,10605,0,0,0,0
4137,233628981512615,27201,13775,0,0,0,0
4138,233629018242538,26385,10345,0,0,0,0
4139,233629055832000,26631,10958,0,0,0,0
4140,233629092918154,26551,10535,0,0,0,0
4141,233629131097846,27767,10412,0,0,0,0
4142,233629165647077,25830,8718,0,0,0,0
4143,233629203005308,26839,10519,0,0,0,0
4144,233629245021923,31271,10745,0,0,0,0
4145,233629285236308,27239,12975,0,0,0,0
4146,233629322133308,27085,9811,0,0,0,0
4147,233629363450846,30453,10864,0,0,0,0
4148,233629403997231,28222,12323,0,0,0,0
4149,233629442700384,28660,10043,0,0,0,0
4150,233629482868000,26973,13194,0,0,0,0
4151,233629524109538,29441,11800,0,0,0,0
4152,233629563143692,27412,11621,0,0,0,0
4153,233629602563692,27707,11713,0,0,0,0
4154,233629642754846,30375,9816,0,0,0,0
4155,233629683393308,29480,11158,0,0,0,0
4156,233629723637308,28518,11725,0,0,0,0
4157,233629763174231,27971,11565,0,0,0,0
4158,233629800848308,27076,10597,0,0,0,0
4159,233629842124385,29017,12258,0,0,0,0
4160,233629883401308,29218,12058,0,0,0,0
4161,233629923872077,28208,12261,0,0,0,0
4162,233629964982154,30360,10749,0,0,0,0
4163,233630007801846,30499,12320,0,0,0,0
4164,233630050890769,29890,13198,0,0,0,0
4165,233630093504308,28946,13666,0,0,0,0
4166,233630135340692,28237,13599,0,0,0,0
4167,233630173853000,27894,10617,0,0,0,0
4168,233630212323692,27061,11409,0,0,0,0
4169,233630254589846,27457,14808,0,0,0,0
4170,233630290787154,26535,9662,0,0,0,0
4171,233630323543461,24507,8249,0,0,0,0
4172,233630361184077,27094,10545,0,0,0,0
4173,233630402761615,31433,10143,0,0,0,0
4174,233630445608615,30227,12619,0,0,0,0
4175,233630483780385,28780,9391,0,0,0,0
4176,233630528341000,30375,14185,0,0,0,0
4177,233630564753846,27484,8928,0,0,0,0
4178,233630602895154,27622,10518,0,0,0,0
4179,233630641551385,28390,10265,0,0,0,0
4180,233630683273000,30053,11668,0,0,0,0
4181,233630720517000,27164,10079,0,0,0,0
4182,233630761035692,29634,10884,0,0,0,0
4183,233630801499461,30764,9699,0,0,0,0
4184,233630846211461,31646,13065,0,0,0,0
4185,233630882950461,27331,9407,0,0,0,0
4186,233630925746154,30861,11934,0,0,0,0
4187,233630971453308,33139,12567,0,0,0,0
4188,233631015410154,31965,11992,0,0,0,0
4189,233631057827154,27654,14762,0,0,0,0
4190,233631106358462,33538,14993,0,0,0,0
4191,233631153154538,31525,15270,0,0,0,0
4192,233631203550154,33338,17057,0,0,0,0
4193,233631244297000,30541,10205,0,0,0,0
4194,233631286976308,28168,14511,0,0,0,0
4195,233631325544692,27931,10636,0,0,0,0
4196,233631365503154,27900,12058,0,0,0,0
4197,233631406509308,29873,11132,0,0,0,0
4198,233631448893615,29966,12418,0,0,0,0
4199,233631486064308,27824,9346,0,0,0,0
4200,233631524900308,27475,11360,0,0,0,0
4201,233631565307385,28597,11809,0,0,0,0
4202,233631602404000,26773,10322,0,0,0,0
4203,233631642879462,30156,10319,0,0,0,0
4204,233631682822462,29464,10478,0,0,0,0
4205,233631722931769,29392,10717,0,0,0,0
4206,233631761889308,28497,10460,0,0,0,0
4207,233631801616000,30434,9292,0,0,0,0
4208,233631840090154,26807,11666,0,0,0,0
4209,233631883005231,28443,14471,0,0,0,0
4210,233631928065923,30762,14298,0,0,0,0
4211,233631965741615,27652,10023,0,0,0,0
4212,233632003962769,27480,10741,0,0,0,0
4213,233632043706231,28526,11216,0,0,0,0
4214,233632080858154,27199,9952,0,0,0,0
4215,233632119135077,27682,10594,0,0,0,0
4216,233632158052308,28074,10842,0,0,0,0
4217,233632199661308,27870,13738,0,0,0,0
4218,233632240382538,28516,12204,0,0,0,0
4219,233632278022462,27368,10271,0,0,0,0
4220,233632319572000,27660,13888,0,0,0,0
4221,233632357959077,26748,11638,0,0,0,0
4222,233632395700308,26188,11552,0,0,0,0
4223,233632430534462,24955,9879,0,0,0,0
4224,233632465753000,26815,8402,0,0,0,0
4225,233632503170154,27004,10412,0,0,0,0
4226,233632540583692,27104,10308,0,0,0,0
4227,233632577145846,26487,10074,0,0,0,0
4228,233632619234154,29867,12220,0,0,0,0
4229,233632660710231,29717,11758,0,0,0,0
4230,233632700364308,27240,12413,0,0,0,0
4231,233632739450539,28078,11008,0,0,0,0
4232,233632776166231,26250,10465,0,0,0,0
4233,233632815463385,27845,11451,0,0,0,0
4234,233632852909615,25658,11787,0,0,0,0
4235,233632889965308,27957,9098,0,0,0,0
4236,233632924076308,25947,8163,0,0,0,0
4237,233632963635077,30495,9063,0,0,0,0
4238,233633002209000,28116,10458,0,0,0,0
4239,233633039161308,27397,9555,0,0,0,0
4240,233633079590539,27133,13295,0,0,0,0
4241,233633121165539,28484,13090,0,0,0,0
4242,233633161422846,29304,10952,0,0,0,0
4243,233633199702231,28177,10101,0,0,0,0
4244,233633238956000,29071,10182,0,0,0,0
4245,233633276688385,28074,9657,0,0,0,0
4246,233633315891769,29137,10065,0,0,0,0
4247,233633355982231,29704,10385,0,0,0,0
4248,233633397702539,30168,11552,0,0,0,0
4249,233633438396077,29087,11605,0,0,0,0
4250,233633491811769,40525,12890,0,0,0,0
4251,233633532327077,29048,11466,0,0,0,0
4252,233633571881539,27333,12220,0,0,0,0
4253,233633609421846,27916,9623,0,0,0,0
4254,233633647040000,27591,10026,0,0,0,0
4255,233633693304616,29755,16508,0,0,0,0
4256,233633732780923,27079,12397,0,0,0,0
4257,233633769627385,26774,10071,0,0,0,0
4258,233633805705923,28146,7932,0,0,0,0
4259,233633845167692,29864,9597,0,0,0,0
4260,233633883844077,26813,11863,0,0,0,0
4261,233633923147385,27857,11445,0,0,0,0
4262,233633961324616,28085,10091,0,0,0,0
4263,233633998225923,27104,9797,0,0,0,0
4264,233634034938846,25589,11124,0,0,0,0
4265,233634073713539,29087,9687,0,0,0,0
4266,233634110157539,27358,9085,0,0,0,0
4267,233634146259692,27142,8959,0,0,0,0
4268,233634187624308,26482,14882,0,0,0,0
4269,233634225609308,26558,11426,0,0,0,0
4270,233634264739077,26689,12440,0,0,0,0
4271,233634306173846,28931,12503,0,0,0,0
4272,233634349765000,30614,12976,0,0,0,0
4273,233634390099077,29543,10790,0,0,0,0
4274,233634425286846,25673,9514,0,0,0,0
4275,233634464786846,28048,11452,0,0,0,0
4276,233634501281539,26821,9673,0,0,0,0
4277,233634536595077,25090,10223,0,0,0,0
4278,233634572166231,25868,9702,0,0,0,0
4279,233634610996616,29844,8985,0,0,0,0
4280,233634648709616,27554,10158,0,0,0,0
4281,233634685378154,24879,11788,0,0,0,0
4282,233634725919077,29444,11096,0,0,0,0
4283,233634763400385,27134,10346,0,0,0,0
4284,233634802284385,27423,11460,0,0,0,0
4285,233634842981616,30083,10613,0,0,0,0
4286,233634885333846,30961,11390,0,0,0,0
4287,233634924264000,29175,9754,0,0,0,0
4288,233634963161231,28726,10170,0,0,0,0
4289,233635001966462,28025,10780,0,0,0,0
4290,233635040497846,29213,9317,0,0,0,0
4291,233635080520308,29805,10217,0,0,0,0
4292,233635116437616,27000,8916,0,0,0,0
4293,233635154796000,28686,9671,0,0,0,0
4294,233635193650769,29472,9382,0,0,0,0
4295,233635235061616,29642,11768,0,0,0,0
4296,233635273499693,27830,10608,0,0,0,0
4297,233635314529000,29284,11744,0,0,0,0
4298,233635356051385,31014,10508,0,0,0,0
4299,233635395474231,28807,10615,0,0,0,0
4300,233635440360077,29641,15243,0,0,0,0
4301,233635482311385,27561,14389,0,0,0,0
4302,233635524515385,28755,13448,0,0,0,0
4303,233635565638154,30062,11060,0,0,0,0
4304,233635606735462,28524,12572,0,0,0,0
4305,233635648316616,30701,10879,0,0,0,0
4306,233635693913846,31693,13904,0,0,0,0
4307,233635734236693,26975,13347,0,0,0,0
4308,233635774179154,28990,10952,0,0,0,0
4309,233635814398231,28865,11353,0,0,0,0
4310,233635853172077,27285,11488,0,0,0,0
4311,233635889909846,26733,10004,0,0,0,0
4312,233635936631769,36897,9824,0,0,0,0
4313,233635979316616,27208,15476,0,0,0,0
4314,233636018365539,27511,11538,0,0,0,0
4315,233636056782231,27855,10561,0,0,0,0
4316,233636102765308,30465,15517,0,0,0,0
4317,233636141260385,28124,10370,0,0,0,0
4318,233636181157231,28186,11710,0,0,0,0
4319,233636219464693,28092,10215,0,0,0,0
4320,233636257709231,27333,10911,0,0,0,0
4321,233636306458154,33902,14846,0,0,0,0
4322,233636344878231,26680,11739,0,0,0,0
4323,233636383690846,28335,10477,0,0,0,0
4324,233636422611077,27744,11175,0,0,0,0
4325,233636464135077,29411,12113,0,0,0,0
4326,233636502538154,28352,10050,0,0,0,0
4327,233636541888308,28735,10615,0,0,0,0
4328,233636585007770,30374,12744,0,0,0,0
4329,233636623602462,27512,11082,0,0,0,0
4330,233636665581616,28722,13256,0,0,0,0
4331,233636706792693,28410,12800,0,0,0,0
4332,233636752649539,31991,13865,0,0,0,0
4333,233636794086231,29025,12410,0,0,0,0
4334,233636831968385,27213,10668,0,0,0,0
4335,233636866256385,25556,8731,0,0,0,0
4336,233636903851077,26163,11431,0,0,0,0
4337,233636940794846,26428,10515,0,0,0,0
4338,233636977920923,27022,10103,0,0,0,0
4339,233637014764385,26989,9855,0,0,0,0
4340,233637050265846,24785,10716,0,0,0,0
4341,233637086462770,27666,8530,0,0,0,0
4342,233637124838462,28042,10333,0,0,0,0
4343,233637164144000,27544,11761,0,0,0,0
4344,233637210177923,35552,10481,0,0,0,0
4345,233637252438846,26995,15265,0,0,0,0
4346,233637291375154,27641,11294,0,0,0,0
4347,233637340256923,33387,15493,0,0,0,0
4348,233637383616923,27435,15924,0,0,0,0
4349,233637430178539,32539,14022,0,0,0,0
4350,233637468209539,26119,11912,0,0,0,0
4351,233637509610231,26783,14617,0,0,0,0
4352,233637545684308,27587,8486,0,0,0,0
4353,233637582938539,25908,11346,0,0,0,0
4354,233637619184693,26421,9824,0,0,0,0
4355,233637659831154,30573,10073,0,0,0,0
4356,233637698748616,27620,11297,0,0,0,0
4357,233637741081000,30689,11642,0,0,0,0
4358,233637779375770,27403,10891,0,0,0,0
4359,233637816750847,27378,9996,0,0,0,0
4360,233637856554462,28658,11144,0,0,0,0
4361,233637898032923,28530,12948,0,0,0,0
4362,233637935278539,26966,10279,0,0,0,0
4363,233637975867154,29385,11203,0,0,0,0
4364,233638016992693,28163,12963,0,0,0,0
4365,233638055845231,28381,10471,0,0,0,0
4366,233638094755077,27869,11040,0,0,0,0
4367,233638132999462,26963,11281,0,0,0,0
4368,233638169823770,26999,9824,0,0,0,0
4369,233638207999385,28638,9537,0,0,0,0
4370,233638247293616,27788,11505,0,0,0,0
4371,233638285027462,27644,10089,0,0,0,0
4372,233638324959154,28380,11551,0,0,0,0
4373,233638361396693,26583,9854,0,0,0,0
4374,233638401609923,27002,13210,0,0,0,0
4375,233638439271462,27953,9708,0,0,0,0
4376,233638479896077,27325,13299,0,0,0,0
4377,233638524193616,30420,13877,0,0,0,0
4378,233638564986770,30102,10690,0,0,0,0
4379,233638604604385,28540,11076,0,0,0,0
4380,233638647550231,31389,11556,0,0,0,0
4381,233638684147770,26657,9940,0,0,0,0
4382,233638725240385,27741,13350,0,0,0,0
4383,233638764078847,28136,10701,0,0,0,0
4384,233638806963693,32104,10780,0,0,0,0
4385,233638844050231,26814,10271,0,0,0,0
4386,233638884814154,29290,11473,0,0,0,0
4387,233638926208000,28292,13101,0,0,0,0
4388,233638966482231,30256,10017,0,0,0,0
4389,233639007018231,28876,11660,0,0,0,0
4390,233639048586770,28204,13364,0,0,0,0
4391,233639091526847,29344,13595,0,0,0,0
4392,233639132114539,28933,11654,0,0,0,0
4393,233639170804616,27655,11034,0,0,0,0
4394,233639207956385,27616,9535,0,0,0,0
4395,233639249809924,30853,11000,0,0,0,0
4396,233639291172693,28881,12481,0,0,0,0
4397,233639332452077,30343,10935,0,0,0,0
4398,233639374427462,28784,13191,0,0,0,0
4399,233639415861308,28542,12891,0,0,0,0
4400,233639458733616,32184,10688,0,0,0,0
4401,233639500127462,29313,12080,0,0,0,0
4402,233639541397308,29573,11696,0,0,0,0
4403,233639582758539,30785,10575,0,0,0,0
4404,233639620139154,27570,9810,0,0,0,0
4405,233639660787770,27992,12656,0,0,0,0
4406,233639699689539,28846,10055,0,0,0,0
4407,233639740855693,29858,11307,0,0,0,0
4408,233639784397308,31408,12132,0,0,0,0
4409,233639821767154,26412,10957,0,0,0,0
4410,233639860711693,27220,11724,0,0,0,0
4411,233639899181231,27408,11060,0,0,0,0
4412,233639941052308,28332,13539,0,0,0,0
4413,233639979124924,27787,10285,0,0,0,0
4414,233640016111077,27448,9538,0,0,0,0
4415,233640056925924,30357,10457,0,0,0,0
4416,233640095755693,28950,9879,0,0,0,0
4417,233640132913308,27034,10123,0,0,0,0
4418,233640171146847,27803,10430,0,0,0,0
4419,233640208177231,28064,8966,0,0,0,0
4420,233640246969616,27623,11168,0,0,0,0
4421,233640285206154,28625,9611,0,0,0,0
4422,233640324838462,27104,12527,0,0,0,0
4423,233640365294770,28270,12185,0,0,0,0
4424,233640403493539,27073,11124,0,0,0,0
4425,233640440143693,27581,9069,0,0,0,0
4426,233640481144308,31096,9904,0,0,0,0
4427,233640519003770,29268,8591,0,0,0,0
4428,233640562600924,31282,12315,0,0,0,0
4429,233640602735462,29050,11084,0,0,0,0
4430,233640641309616,29526,9047,0,0,0,0
4431,233640678011770,26790,9911,0,0,0,0
4432,233640715280308,27773,9495,0,0,0,0
4433,233640755817847,29348,11189,0,0,0,0
4434,233640793933001,26981,11133,0,0,0,0
4435,233640834752924,28135,12684,0,0,0,0
4436,233640886629924,33058,18818,0,0,0,0
4437,233640928450539,28188,13631,0,0,0,0
4438,233640963708001,25859,9398,0,0,0,0
4439,233641003887693,30468,9711,0,0,0,0
4440,233641040681231,27211,9582,0,0,0,0
4441,233641082390847,31828,9881,0,0,0,0
4442,233641123387462,30828,10168,0,0,0,0
4443,233641163447693,28504,11555,0,0,0,0
4444,233641201616693,27518,10650,0,0,0,0
4445,233641243042462,29287,12138,0,0,0,0
4446,233641289033308,32161,13829,0,0,0,0
4447,233641331729308,29669,13026,0,0,0,0
4448,233641371046847,28123,11193,0,0,0,0
4449,233641408104693,27693,9364,0,0,0,0
4450,233641448793001,28163,12524,0,0,0,0
4451,233641491615770,29275,13547,0,0,0,0
4452,233641533268924,28867,12785,0,0,0,0
4453,233641574872924,28853,12750,0,0,0,0
4454,233641615463462,28676,11914,0,0,0,0
4455,233641653854539,27884,10506,0,0,0,0
4456,233641691519154,27591,10073,0,0,0,0
4457,233641730454154,28991,9943,0,0,0,0
4458,233641768976385,28481,10040,0,0,0,0
4459,233641806160078,27076,10107,0,0,0,0
4460,233641846132078,29621,10350,0,0,0,0
4461,233641885863770,30060,9671,0,0,0,0
4462,233641924448078,29170,9413,0,0,0,0
4463,233641965177616,30205,10524,0,0,0,0
4464,233642004064001,28431,10456,0,0,0,0
4465,233642043447078,28570,10812,0,0,0,0
4466,233642084779154,29328,12003,0,0,0,0
4467,233642124397308,28240,11377,0,0,0,0
4468,233642162278770,27453,10428,0,0,0,0
4469,233642201574231,30303,8992,0,0,0,0
4470,233642242885616,30548,10762,0,0,0,0
4471,233642283573001,28404,12283,0,0,0,0
4472,233642322827154,27997,11256,0,0,0,0
4473,233642364081231,27700,13554,0,0,0,0
4474,233642401867154,27600,10185,0,0,0,0
4475,233642442207154,27446,12893,0,0,0,0
4476,233642481683770,27325,12151,0,0,0,0
